Timestamp,X,Y,Z
22-May-2021 11:42:56.246,0.083797,9.639056,1.532289
22-May-2021 11:42:56.261,0.055067,9.495404,1.391031
22-May-2021 11:42:56.276,0.11971,9.464279,1.644817
22-May-2021 11:42:56.291,0.057461,9.485827,1.714248
22-May-2021 11:42:56.306,0.244209,9.552865,1.661576
22-May-2021 11:42:56.321,0.093374,9.586384,1.728614
22-May-2021 11:42:56.336,0.026336,9.540894,1.865083
22-May-2021 11:42:56.351,0.009577,9.615114,2.25055
22-May-2021 11:42:56.366,0.146046,9.639056,2.145205
22-May-2021 11:42:56.381,0.222661,9.593566,1.927332
22-May-2021 11:42:56.396,0.323217,9.555259,1.929727
22-May-2021 11:42:56.411,0.316035,9.583989,1.886631
22-May-2021 11:42:56.426,0.268151,9.679757,1.788469
22-May-2021 11:42:56.441,0.138864,9.660604,1.90339
22-May-2021 11:42:56.456,0.294487,9.725247,1.970428
22-May-2021 11:42:56.471,0.514753,9.849746,2.157176
22-May-2021 11:42:56.486,0.3304,9.880871,2.427721
22-May-2021 11:42:56.501,0.229843,9.749189,2.32477
22-May-2021 11:42:56.516,0.603339,9.406818,2.65517
22-May-2021 11:42:56.531,0.682347,9.442732,2.676718
22-May-2021 11:42:56.546,0.828394,9.653421,2.434903
22-May-2021 11:42:56.561,0.766145,9.28232,2.319981
22-May-2021 11:42:56.576,-0.845153,9.701305,2.583344
22-May-2021 11:42:56.591,-1.209072,9.246407,1.838747
22-May-2021 11:42:56.606,-2.075773,9.131485,1.458069
22-May-2021 11:42:56.621,-2.418144,9.184157,0.758962
22-May-2021 11:42:56.636,-1.905785,9.196129,1.00317
22-May-2021 11:42:56.651,-2.382231,8.963891,0.842759
22-May-2021 11:42:56.666,-2.999935,8.985439,1.343147
22-May-2021 11:42:56.681,-3.124433,8.7125,0.687136
22-May-2021 11:42:56.696,-3.787627,8.710106,0.146046
22-May-2021 11:42:56.711,-4.122815,8.784326,-0.055067
22-May-2021 11:42:56.726,-4.211401,8.674192,0.241814
22-May-2021 11:42:56.741,-4.805163,8.595184,1.108515
22-May-2021 11:42:56.756,-5.250484,8.350976,0.97444
22-May-2021 11:42:56.771,-4.829105,7.778761,1.082179
22-May-2021 11:42:56.786,-4.999093,7.503428,1.113304
22-May-2021 11:42:56.801,-5.935226,7.529764,2.260126
22-May-2021 11:42:56.816,-6.287174,8.003817,3.112462
22-May-2021 11:42:56.831,-6.758832,7.706935,3.150769
22-May-2021 11:42:56.846,-6.361394,7.058106,1.63524
22-May-2021 11:42:56.861,-6.694188,6.936002,1.206678
22-May-2021 11:42:56.876,-7.062895,6.648698,1.309628
22-May-2021 11:42:56.891,-7.144298,6.658275,0.969652
22-May-2021 11:42:56.906,-7.04853,6.789956,1.417367
22-May-2021 11:42:56.921,-8.037335,6.761226,0.799663
22-May-2021 11:42:56.936,-8.37013,6.418855,0.469264
22-May-2021 11:42:56.951,-8.470686,6.224925,1.403002
22-May-2021 11:42:56.966,-7.958326,5.765238,2.296039
22-May-2021 11:42:56.981,-7.884106,5.451597,2.60968
22-May-2021 11:42:56.996,-7.838616,5.317522,2.525883
22-May-2021 11:42:57.011,-8.027759,5.872977,3.002329
22-May-2021 11:42:57.026,-7.917625,5.791574,3.718195
22-May-2021 11:42:57.041,-8.372523,5.865794,3.835511
22-May-2021 11:42:57.056,-8.5473,5.662287,2.918532
22-May-2021 11:42:57.071,-8.552089,5.255273,1.517924
22-May-2021 11:42:57.085,-8.157045,4.958392,0.814029
22-May-2021 11:42:57.101,-8.240842,5.245696,1.414973
22-May-2021 11:42:57.116,-8.283937,5.250484,2.746149
22-May-2021 11:42:57.131,-8.35337,5.2026,3.46441
22-May-2021 11:42:57.146,-8.432379,4.915296,2.715025
22-May-2021 11:42:57.161,-8.23366,4.412514,2.099715
22-May-2021 11:42:57.176,-7.759608,4.029441,2.171541
22-May-2021 11:42:57.191,-7.675811,4.280833,2.339135
22-May-2021 11:42:57.206,-8.293514,4.910508,1.692701
22-May-2021 11:42:57.221,-8.26239,5.523423,1.074997
22-May-2021 11:42:57.236,-8.568848,5.161899,0.581791
22-May-2021 11:42:57.251,-8.722076,4.726154,0.217872
22-May-2021 11:42:57.266,-8.590396,4.297592,0.560243
22-May-2021 11:42:57.281,-8.343793,3.806781,1.56102
22-May-2021 11:42:57.296,-8.513782,4.288015,3.20823
22-May-2021 11:42:57.311,-8.633492,4.496311,3.715801
22-May-2021 11:42:57.326,-9.19134,5.104438,3.210624
22-May-2021 11:42:57.341,-9.121908,4.826711,2.020706
22-May-2021 11:42:57.356,-8.827422,4.211401,0.823605
22-May-2021 11:42:57.371,-8.89446,3.936068,0.201113
22-May-2021 11:42:57.386,-8.767567,4.201824,1.070208
22-May-2021 11:42:57.401,-8.588001,4.486734,2.485181
22-May-2021 11:42:57.416,-8.542512,4.52983,3.392584
22-May-2021 11:42:57.431,-9.119514,4.328717,3.500323
22-May-2021 11:42:57.446,-9.349358,4.072537,3.016694
22-May-2021 11:42:57.461,-9.504981,4.213795,1.94888
22-May-2021 11:42:57.476,-9.354146,4.570531,1.980005
22-May-2021 11:42:57.491,-9.167398,4.479551,2.32477
22-May-2021 11:42:57.506,-9.555259,4.592079,2.899378
22-May-2021 11:42:57.521,-9.64145,4.709395,3.256114
22-May-2021 11:42:57.536,-9.560047,4.520253,3.471592
22-May-2021 11:42:57.551,-10.13705,4.407725,3.368642
22-May-2021 11:42:57.566,-10.251971,4.304775,3.078943
22-May-2021 11:42:57.581,-9.390059,4.465186,2.561796
22-May-2021 11:42:57.596,-9.018958,4.836287,2.343924
22-May-2021 11:42:57.611,-9.018958,5.3678,2.391808
22-May-2021 11:42:57.626,-8.793902,5.379771,2.753332
22-May-2021 11:42:57.641,-8.535329,5.552154,3.124433
22-May-2021 11:42:57.656,-7.900866,5.418078,3.435679
22-May-2021 11:42:57.671,-7.254431,5.21936,3.148375
22-May-2021 11:42:57.686,-7.687782,5.48751,2.53546
22-May-2021 11:42:57.701,-7.450756,5.896919,2.248155
22-May-2021 11:42:57.716,-7.091625,6.088455,2.470816
22-May-2021 11:42:57.731,-6.744466,6.162675,2.892196
22-May-2021 11:42:57.746,-6.828263,6.277597,3.272874
22-May-2021 11:42:57.761,-7.651869,6.59842,3.354277
22-May-2021 11:42:57.776,-6.856994,6.418855,3.117251
22-May-2021 11:42:57.791,-5.667076,6.205771,2.391808
22-May-2021 11:42:57.806,-5.731719,6.612785,2.485181
22-May-2021 11:42:57.821,-6.440403,7.012617,2.762909
22-May-2021 11:42:57.836,-6.244078,7.24246,2.169147
22-May-2021 11:42:57.851,-4.79798,7.230489,1.833959
22-May-2021 11:42:57.866,-4.362236,7.31668,1.92015
22-May-2021 11:42:57.881,-4.996699,7.278373,2.418144
22-May-2021 11:42:57.896,-5.200206,7.678205,3.08852
22-May-2021 11:42:57.911,-5.042189,7.991845,2.724602
22-May-2021 11:42:57.926,-4.72376,8.2169,2.868254
22-May-2021 11:42:57.941,-5.312734,8.50181,3.074155
22-May-2021 11:42:57.956,-5.468357,8.808268,2.767697
22-May-2021 11:42:57.971,-4.987122,8.480263,2.389413
22-May-2021 11:42:57.986,-3.936068,8.358158,2.106898
22-May-2021 11:42:58.001,-3.718195,8.743625,2.171541
22-May-2021 11:42:58.016,-3.651158,8.784326,2.762909
22-May-2021 11:42:58.031,-2.975993,8.927979,3.830723
22-May-2021 11:42:58.046,-2.257732,8.657434,4.144363
22-May-2021 11:42:58.061,-3.143587,9.011775,3.502717
22-May-2021 11:42:58.076,-3.256114,9.244013,2.346318
22-May-2021 11:42:58.091,-2.422932,9.093178,1.841141
22-May-2021 11:42:58.106,-1.716643,8.999804,1.010353
22-May-2021 11:42:58.121,-1.309628,9.32781,1.355118
22-May-2021 11:42:58.241,0.565032,9.629479,1.503559
22-May-2021 11:42:58.256,0.196325,9.5385,1.450886
22-May-2021 11:42:58.271,0.699107,9.339781,1.11091
22-May-2021 11:42:58.286,0.35913,9.531317,1.503559
22-May-2021 11:42:58.301,-0.035913,9.536105,1.256956
22-May-2021 11:42:58.316,0.610521,9.528923,1.666364
22-May-2021 11:42:58.331,1.369483,9.710882,1.465251
22-May-2021 11:42:58.346,1.16837,9.514558,1.47004
22-May-2021 11:42:58.361,1.084573,9.153033,1.529895
22-May-2021 11:42:58.376,1.079785,9.203311,1.520318
22-May-2021 11:42:58.391,1.206678,9.25359,1.673547
22-May-2021 11:42:58.406,1.637634,9.033323,1.731008
22-May-2021 11:42:58.421,1.917756,9.23683,1.723825
22-May-2021 11:42:58.436,2.434903,9.325416,1.290475
22-May-2021 11:42:58.451,2.686294,9.069236,0.270545
22-May-2021 11:42:58.466,3.002329,8.836999,-0.002394
22-May-2021 11:42:58.481,3.402161,9.114726,1.11091
22-May-2021 11:42:58.496,2.92332,9.016563,2.291251
22-May-2021 11:42:58.511,2.48997,8.8777,2.32477
22-May-2021 11:42:58.526,3.816358,8.602366,1.673547
22-May-2021 11:42:58.541,4.575319,8.413225,1.036689
22-May-2021 11:42:58.556,4.582502,8.101978,0.665588
22-May-2021 11:42:58.571,4.982334,8.166622,0.881066
22-May-2021 11:42:58.586,5.319916,8.485051,1.165976
22-May-2021 11:42:58.601,5.011064,8.224083,1.374272
22-May-2021 11:42:58.616,4.857835,7.824251,1.776498
22-May-2021 11:42:58.631,5.257667,7.769185,1.982399
22-May-2021 11:42:58.646,5.767632,7.426814,1.817199
22-May-2021 11:42:58.661,5.791574,7.505822,1.283292
22-May-2021 11:42:58.676,5.583278,7.311892,1.673547
22-May-2021 11:42:58.691,5.370194,7.254431,1.728614
22-May-2021 11:42:58.706,5.679047,7.232883,2.018312
22-May-2021 11:42:58.721,6.418855,6.789956,1.529895
22-May-2021 11:42:58.736,6.854599,6.679823,1.244985
22-May-2021 11:42:58.751,6.868965,6.378153,1.197101
22-May-2021 11:42:58.766,6.955156,5.906496,1.319205
22-May-2021 11:42:58.781,6.789956,6.174646,1.405396
22-May-2021 11:42:58.796,7.041347,6.263232,1.70946
22-May-2021 11:42:58.811,6.995857,6.126762,2.619257
22-May-2021 11:42:58.826,6.804321,5.846641,2.734178
22-May-2021 11:42:58.841,7.690176,5.104438,2.882619
22-May-2021 11:42:58.856,7.915231,4.400543,1.613692
22-May-2021 11:42:58.871,7.57286,4.489128,0.823605
22-May-2021 11:42:58.886,7.852982,4.058172,1.441309
22-May-2021 11:42:58.901,8.576031,4.261679,2.456451
22-May-2021 11:42:58.916,9.150639,4.867412,3.272874
22-May-2021 11:42:58.931,8.868123,4.967968,2.358289
22-May-2021 11:42:58.946,8.942344,4.450821,1.508347
22-May-2021 11:42:58.961,9.153033,3.617639,0.368707
22-May-2021 11:42:58.976,9.617508,2.810793,0.519542
22-May-2021 11:42:58.991,9.351752,3.603274,1.074997
22-May-2021 11:42:59.006,9.375694,4.110844,2.633622
22-May-2021 11:42:59.021,9.780313,4.333505,3.574543
22-May-2021 11:42:59.036,9.49301,4.276044,3.248932
22-May-2021 11:42:59.051,9.864111,3.677494,3.098097
22-May-2021 11:42:59.066,9.907207,3.5099,2.703054
22-May-2021 11:42:59.081,10.089166,3.280056,1.391031
22-May-2021 11:42:59.096,9.911995,3.55539,1.120486
22-May-2021 11:42:59.111,9.500193,3.708618,1.972822
22-May-2021 11:42:59.126,9.32781,3.442862,2.750938
22-May-2021 11:42:59.141,9.636662,3.591303,2.954445
22-May-2021 11:42:59.156,9.552865,3.385401,3.169923
22-May-2021 11:42:59.171,9.351752,3.332729,2.669535
22-May-2021 11:42:59.186,9.603143,3.325546,2.20506
22-May-2021 11:42:59.201,9.945514,3.952827,1.594538
22-May-2021 11:42:59.216,9.888053,3.962404,1.61848
22-May-2021 11:42:59.231,10.084377,3.845088,2.511518
22-May-2021 11:42:59.246,9.28232,3.967192,3.303998
22-May-2021 11:42:59.261,8.671799,3.976769,3.1795
22-May-2021 11:42:59.276,8.990228,3.768473,2.829947
22-May-2021 11:42:59.291,8.643068,4.216189,2.410961
22-May-2021 11:42:59.306,8.41083,4.738125,3.13401
22-May-2021 11:42:59.321,8.159439,4.735731,3.232172
22-May-2021 11:42:59.336,8.010999,4.891354,2.77488
22-May-2021 11:42:59.351,8.025364,4.862624,2.166753
22-May-2021 11:42:59.366,7.486669,4.946421,1.96564
22-May-2021 11:42:59.381,7.381324,5.099649,1.963245
22-May-2021 11:42:59.396,7.208941,5.571307,2.755726
22-May-2021 11:42:59.411,7.290344,5.942409,3.306392
22-May-2021 11:42:59.426,7.465121,5.748478,3.232172
22-May-2021 11:42:59.441,7.460332,5.681441,1.977611
22-May-2021 11:42:59.456,6.933608,5.829881,0.957681
22-May-2021 11:42:59.471,6.919243,5.770026,0.814029
22-May-2021 11:42:59.486,7.381324,6.090849,1.443704
22-May-2021 11:42:59.501,7.419631,6.457162,2.157176
22-May-2021 11:42:59.516,7.024588,6.452374,2.851494
22-May-2021 11:42:59.531,6.586449,6.548141,3.124433
22-May-2021 11:42:59.546,6.696582,6.746861,2.650381
22-May-2021 11:42:59.561,7.086837,6.995857,1.45328
22-May-2021 11:42:59.576,6.562507,6.998251,0.94571
22-May-2021 11:42:59.591,5.473145,6.794744,1.252167
22-May-2021 11:42:59.606,5.303157,7.015011,2.413355
22-May-2021 11:42:59.621,5.506664,7.606379,3.222595
22-May-2021 11:42:59.636,6.030994,7.781156,3.232172
22-May-2021 11:42:59.651,5.609614,7.872135,2.8491
22-May-2021 11:42:59.666,4.606444,8.169016,1.855506
22-May-2021 11:42:59.681,4.848258,8.015787,1.565808
22-May-2021 11:42:59.696,5.556942,8.324639,1.398214
22-May-2021 11:42:59.711,5.853823,8.231265,1.56102
22-May-2021 11:42:59.726,5.183447,8.248025,1.970428
22-May-2021 11:42:59.741,4.070143,8.446744,1.616086
22-May-2021 11:42:59.756,3.687071,8.336611,0.519542
22-May-2021 11:42:59.771,4.929661,8.693346,0.574608
22-May-2021 11:42:59.786,4.477157,8.789114,1.09415
22-May-2021 11:42:59.801,3.46441,9.114726,1.63524
22-May-2021 11:42:59.816,3.483563,8.966286,1.812411
22-May-2021 11:42:59.831,3.409343,8.293514,1.587356
22-May-2021 11:42:59.846,2.89459,8.401254,1.331176
22-May-2021 11:42:59.860,1.580173,8.327033,1.264138
22-May-2021 11:42:59.876,0.548272,8.738836,0.909797
22-May-2021 11:42:59.891,1.187524,9.394848,0.835576
22-May-2021 11:42:59.906,1.989582,9.351752,1.429338
22-May-2021 11:42:59.921,1.757344,9.617508,1.000776
22-May-2021 11:42:59.936,1.371878,9.184157,1.209072
22-May-2021 11:42:59.951,0.663194,9.287108,0.61531
22-May-2021 11:42:59.966,0.493206,9.203311,0.960075
22-May-2021 11:42:59.981,0.361524,9.691729,1.386243
22-May-2021 11:42:59.996,0.153229,9.816227,1.367089
22-May-2021 11:43:00.011,0.445322,9.665392,1.419762
22-May-2021 11:43:00.026,0.713472,9.622296,1.149217
22-May-2021 11:43:00.041,0.158017,9.399636,0.976834
22-May-2021 11:43:00.056,-0.414197,9.653421,0.581791
22-May-2021 11:43:00.071,-0.500388,9.646238,0.916979
22-May-2021 11:43:00.086,-0.964863,9.627085,1.431733
22-May-2021 11:43:00.101,-0.835576,9.366117,1.553837
22-May-2021 11:43:00.116,-1.731008,9.49301,1.541866
22-May-2021 11:43:00.131,-1.939303,9.672575,2.054225
22-May-2021 11:43:00.146,-1.558625,9.557653,1.795651
22-May-2021 11:43:00.161,-1.335965,9.284714,1.13964
22-May-2021 11:43:00.176,-1.42455,9.65821,0.588974
22-May-2021 11:43:00.191,-2.15957,9.825804,1.01993
22-May-2021 11:43:00.206,-2.305616,9.837775,1.51553
22-May-2021 11:43:00.221,-1.821988,9.873688,2.458845
22-May-2021 11:43:00.236,-1.357512,9.674969,3.102885
22-May-2021 11:43:00.250,-0.837971,9.339781,2.750938
22-May-2021 11:43:00.266,0.146046,9.227253,1.869871
22-May-2021 11:43:00.281,0.172383,9.540894,1.256956
22-May-2021 11:43:00.296,-0.349553,9.921572,0.955287
22-May-2021 11:43:00.311,-1.005565,10.139444,0.433351
22-May-2021 11:43:00.326,-1.596933,10.115502,0.292093
22-May-2021 11:43:00.341,-0.816423,9.866506,0.797269
22-May-2021 11:43:00.356,-0.646434,9.49301,1.30484
22-May-2021 11:43:00.371,-0.636858,8.939949,1.759738
22-May-2021 11:43:00.386,-1.905785,9.356541,2.760514
22-May-2021 11:43:00.401,-1.982399,10.5704,3.138798
22-May-2021 11:43:00.416,-2.6839,10.69011,2.863465
22-May-2021 11:43:00.431,-2.748544,10.321404,2.272097
22-May-2021 11:43:00.446,-0.912191,9.330204,2.47321
22-May-2021 11:43:00.461,-0.040701,9.224859,2.528277
22-May-2021 11:43:00.476,0.215478,9.883265,1.067814
22-May-2021 11:43:00.491,-0.07422,9.73243,0.366313
22-May-2021 11:43:00.506,-0.328006,9.299079,0.754174
22-May-2021 11:43:00.521,-0.260968,9.229648,1.510741
22-May-2021 11:43:00.536,-0.19393,9.433155,1.886631
22-May-2021 11:43:00.551,-0.129287,9.414001,2.0231
22-May-2021 11:43:00.566,-0.962469,9.555259,1.553837
22-May-2021 11:43:00.581,-1.221043,9.821015,1.422156
22-May-2021 11:43:00.596,-1.345541,9.701305,1.939303
22-May-2021 11:43:00.611,-1.374272,9.536105,3.371036
22-May-2021 11:43:00.626,-1.146823,9.624691,4.223372
22-May-2021 11:43:00.641,-1.295263,9.56723,4.326323
22-May-2021 11:43:00.656,-1.403002,9.478644,4.505888
22-May-2021 11:43:00.671,-1.352724,9.605537,3.517082
22-May-2021 11:43:00.686,-1.058237,9.52174,2.588132
22-May-2021 11:43:00.701,-0.466869,9.457097,1.642422
22-May-2021 11:43:00.716,-0.270545,9.423578,1.335965
22-May-2021 11:43:00.731,-0.517148,9.414001,2.042254
22-May-2021 11:43:00.746,-0.821211,9.564836,2.868254
22-May-2021 11:43:00.761,-0.720655,9.667787,3.1795
22-May-2021 11:43:00.776,-0.701501,9.471462,2.995146
22-May-2021 11:43:00.791,-0.885855,9.478644,2.971204
22-May-2021 11:43:00.806,-1.091756,9.696517,2.817975
22-May-2021 11:43:00.821,-0.837971,9.631873,2.734178
22-May-2021 11:43:00.836,-0.80924,9.52174,2.779668
22-May-2021 11:43:00.851,-0.718261,9.524135,2.509123
22-May-2021 11:43:00.866,-0.442927,9.64145,2.583344
22-May-2021 11:43:00.881,-0.416591,9.385271,2.310405
22-May-2021 11:43:00.896,-0.411803,9.31105,2.937685
22-May-2021 11:43:00.911,-0.754174,9.229648,2.032677
22-May-2021 11:43:00.926,-1.027112,9.603143,2.267309
22-May-2021 11:43:00.941,-0.344765,9.291897,2.217031
22-May-2021 11:43:00.956,0.354342,9.284714,1.637634
